id_colab,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,job,salary,left,salary_encoded
9007,0.85,0.99,4,233,2,0,0,marketing,high,0,3
9008,0.64,0.67,5,167,2,0,0,sales,low,0,1
9011,0.6,0.7,5,229,2,0,0,technical,medium,0,2
9012,0.17,0.76,4,199,5,0,0,management,medium,0,2
9013,0.54,0.63,3,174,3,0,0,marketing,low,0,1
9014,0.35,0.78,5,275,4,0,0,marketing,low,0,1
9015,0.92,0.77,5,217,4,0,0,marketing,low,0,1
9016,0.66,1.0,4,192,2,0,0,sales,low,0,1
9017,0.83,0.9,4,195,3,0,0,sales,low,0,1
9018,0.89,0.86,3,261,4,0,0,sales,low,0,1
9021,0.69,0.8,3,177,4,0,0,sales,low,0,1
9027,0.73,0.69,3,161,3,0,0,sales,low,0,1
9028,0.69,0.52,5,219,3,0,0,sales,low,0,1
9029,0.52,0.57,5,162,3,0,0,sales,low,0,1
9031,0.94,0.69,3,269,3,0,0,sales,low,0,1
9032,0.55,0.73,4,201,3,0,0,sales,low,0,1
9033,0.43,0.38,2,278,3,1,0,sales,low,0,1
9034,0.77,0.66,3,147,2,0,0,sales,medium,0,2
9036,0.65,0.54,4,191,4,0,0,accounting,medium,0,2
9037,0.82,0.37,2,280,3,0,0,accounting,medium,0,2
9038,0.31,0.72,2,191,3,0,0,hr,medium,0,2
9041,0.64,0.52,4,271,2,1,0,hr,medium,0,2
9042,0.48,0.63,5,129,5,0,0,technical,medium,0,2
9043,0.82,0.58,4,249,5,0,0,technical,medium,0,2
9046,0.94,0.92,3,273,3,0,0,technical,high,0,3
9048,0.77,0.79,3,273,2,0,0,technical,medium,0,2
9049,0.48,0.54,3,190,3,0,0,technical,medium,0,2
9051,0.61,0.9,4,216,3,0,0,technical,medium,0,2
9053,0.89,0.65,3,208,2,0,0,support,low,0,1
9054,0.58,0.81,4,266,2,0,0,support,low,0,1
9060,0.18,0.95,6,248,3,0,0,support,low,0,1
9061,0.8,0.84,3,186,6,0,0,support,low,0,1
9064,0.64,0.38,2,269,5,0,0,technical,low,0,1
9066,0.15,0.66,4,180,4,0,0,technical,low,0,1
9067,0.66,0.62,3,144,3,0,0,management,low,0,1
9068,0.49,0.78,5,137,3,1,0,IT,low,0,1
9069,0.78,0.72,3,223,4,0,0,IT,low,0,1
9072,0.96,0.74,5,244,2,1,0,IT,low,0,1
9073,0.63,0.81,4,216,4,0,0,product_mng,medium,0,2
9075,0.89,0.81,3,186,3,0,0,product_mng,medium,0,2
9076,0.93,0.57,2,205,4,1,0,product_mng,medium,0,2
9077,0.87,0.59,4,202,3,0,0,IT,medium,0,2
9079,0.97,0.55,4,181,5,1,0,RandD,medium,0,2
9080,0.61,0.51,3,207,3,0,0,RandD,medium,0,2
9081,0.73,0.46,4,240,4,1,0,RandD,medium,0,2
9082,0.61,0.69,2,164,2,0,0,RandD,medium,0,2
9083,0.99,0.71,4,212,2,0,0,marketing,medium,0,2
9085,0.74,0.96,4,197,3,0,0,accounting,high,0,3
9086,0.86,0.61,5,265,3,0,0,support,low,0,1
9088,0.66,0.63,3,201,4,0,0,management,medium,0,2
9089,0.86,0.89,3,250,2,0,0,marketing,medium,0,2
9090,0.85,0.78,3,165,4,0,0,marketing,medium,0,2
9093,0.2,0.54,5,162,6,0,0,sales,low,0,1
9095,0.51,0.96,5,268,4,0,0,sales,low,0,1
9096,0.63,0.77,3,176,2,1,0,sales,low,0,1
9097,0.83,0.88,3,223,3,1,0,sales,low,0,1
9098,0.67,0.72,4,218,2,1,0,sales,low,0,1
9100,0.69,0.75,3,204,3,0,0,sales,low,0,1
9101,0.69,0.9,4,148,2,0,0,sales,low,0,1
9102,0.64,0.94,3,221,2,0,0,sales,low,0,1
9103,0.62,0.48,4,271,3,0,0,sales,low,0,1
9104,0.55,0.75,3,191,3,0,0,sales,low,0,1
9105,0.98,0.51,4,223,2,0,0,sales,low,0,1
9106,0.83,0.78,5,250,2,1,0,sales,low,0,1
9107,0.73,0.77,3,230,2,0,0,sales,low,0,1
9108,0.58,0.86,3,226,2,0,0,sales,low,0,1
9109,0.52,0.67,4,182,3,0,0,sales,medium,0,2
9110,0.91,0.7,3,195,3,0,0,sales,medium,0,2
9114,0.82,0.57,2,158,3,1,0,hr,medium,0,2
9115,0.83,0.78,4,242,3,1,0,hr,medium,0,2
9122,0.23,0.63,5,151,4,1,0,technical,low,0,1
9127,0.64,0.91,4,150,3,0,0,technical,low,0,1
9130,0.72,0.91,3,267,2,0,0,support,low,0,1
9131,0.22,0.59,5,162,2,0,0,support,low,0,1
9135,0.91,0.66,5,212,3,0,0,support,low,0,1
9137,0.98,0.62,2,240,3,1,0,support,low,0,1
9138,0.69,0.62,4,183,4,0,0,support,low,0,1
9139,0.96,0.74,5,160,5,1,0,support,low,0,1
9140,0.69,0.68,4,225,3,0,0,technical,low,0,1
9144,0.48,0.51,4,103,4,0,0,IT,low,0,1
9145,0.16,0.89,4,196,3,1,0,IT,low,0,1
9146,0.72,0.97,3,239,3,0,0,IT,low,0,1
9147,0.91,0.71,3,171,2,0,0,IT,low,0,1
9148,0.74,0.54,3,243,3,0,0,IT,medium,0,2
9149,0.56,0.56,2,153,2,0,0,product_mng,medium,0,2
9150,0.56,0.41,6,142,3,0,0,product_mng,medium,0,2
9151,0.88,0.55,5,168,2,0,0,product_mng,medium,0,2
9152,0.86,0.9,5,180,4,0,0,product_mng,medium,0,2
9153,0.66,0.84,4,186,3,0,0,IT,medium,0,2
9155,0.68,0.83,5,267,3,0,0,RandD,medium,0,2
9156,0.59,0.47,3,129,2,0,0,RandD,medium,0,2
9158,0.3,0.54,2,99,2,0,0,RandD,medium,0,2
9159,0.44,0.67,5,170,3,1,0,marketing,medium,0,2
9160,0.75,0.64,3,195,3,0,0,sales,high,0,3
9161,0.23,0.94,4,149,6,0,0,accounting,low,0,1
9162,0.34,0.46,6,132,2,0,0,support,medium,0,2
9164,0.79,0.83,4,250,2,0,0,management,medium,0,2
9165,0.5,0.77,3,204,2,0,0,marketing,medium,0,2
9166,0.89,0.65,3,210,3,0,0,marketing,low,0,1
9167,0.84,0.52,6,98,3,0,0,marketing,low,0,1
9168,0.26,0.47,3,241,4,0,0,sales,low,0,1
9169,0.57,0.96,5,203,4,0,0,sales,low,0,1
9170,0.14,0.99,3,257,4,1,0,sales,low,0,1
9173,0.29,0.43,6,175,3,0,0,sales,low,0,1
9174,0.82,0.75,3,161,3,0,0,sales,low,0,1
9175,0.62,0.75,4,183,4,1,0,sales,low,0,1
9176,0.64,0.99,5,262,5,0,0,sales,low,0,1
9177,0.17,0.52,4,184,4,0,0,sales,low,0,1
9179,0.49,0.73,4,185,3,0,0,sales,low,0,1
9180,0.84,0.58,4,180,2,0,0,sales,low,0,1
9181,0.48,0.96,4,224,2,1,0,sales,low,0,1
9182,0.54,0.53,3,184,3,0,0,sales,low,0,1
9183,0.76,0.99,5,252,3,1,0,sales,low,0,1
9184,0.77,0.84,4,196,3,0,0,sales,low,0,1
9187,0.74,0.67,4,148,3,0,0,accounting,medium,0,2
9189,0.67,0.55,3,246,3,0,0,accounting,medium,0,2
9191,0.55,0.59,3,231,4,0,0,hr,medium,0,2
9192,0.32,0.95,2,184,5,0,0,hr,medium,0,2
9193,0.4,0.42,3,146,2,1,0,hr,medium,0,2
9194,0.66,0.54,2,136,2,0,0,technical,low,0,1
9195,0.7,0.77,4,266,2,0,0,technical,low,0,1
9197,0.72,0.57,2,248,2,0,0,technical,low,0,1
9199,0.91,0.9,3,169,3,0,0,technical,low,0,1
9200,0.72,0.71,3,132,2,1,0,technical,low,0,1
9201,0.96,0.72,3,197,3,0,0,technical,low,0,1
9202,1.0,0.89,4,152,3,0,0,technical,low,0,1
9203,0.63,0.51,3,126,6,0,0,technical,low,0,1
9205,0.44,0.38,4,128,2,0,0,support,low,0,1
9207,0.51,0.51,4,189,3,0,0,support,low,0,1
9208,0.77,0.71,5,141,3,0,0,support,low,0,1
9209,0.8,0.97,4,220,3,0,0,support,low,0,1
9211,0.91,0.88,5,223,3,0,0,support,low,0,1
9212,0.64,0.61,3,263,3,0,0,support,low,0,1
9213,0.15,0.59,5,209,4,1,0,support,medium,0,2
9214,0.74,0.58,4,193,3,0,0,support,medium,0,2
9215,0.94,0.78,4,211,3,0,0,support,medium,0,2
9216,0.57,0.58,3,192,3,0,0,technical,medium,0,2
9218,0.76,0.54,5,278,2,1,0,technical,medium,0,2
9219,0.73,0.92,3,199,3,1,0,management,medium,0,2
9220,0.24,0.6,2,194,6,0,0,IT,medium,0,2
9222,0.92,0.82,4,96,4,0,0,IT,medium,0,2
9223,0.92,0.94,3,234,2,1,0,IT,medium,0,2
9224,0.68,0.55,6,181,3,0,0,IT,medium,0,2
9226,0.57,0.98,3,171,3,0,0,product_mng,medium,0,2
9231,0.87,0.76,5,182,3,0,0,RandD,medium,0,2
9232,0.71,0.8,4,157,3,0,0,RandD,medium,0,2
9233,0.88,0.5,3,206,2,0,0,RandD,medium,0,2
9235,0.99,0.58,2,166,3,0,0,marketing,medium,0,2
9236,0.99,0.81,4,229,2,1,0,sales,medium,0,2
9237,0.77,0.53,5,256,3,0,0,accounting,medium,0,2
9238,0.64,0.69,5,114,6,0,0,support,medium,0,2
9239,0.61,1.0,5,243,2,0,0,technical,medium,0,2
9240,0.37,0.82,3,199,5,0,0,management,medium,0,2
9241,0.19,1.0,4,188,4,1,0,marketing,medium,0,2
9242,0.96,0.87,4,187,2,0,0,marketing,medium,0,2
9244,0.14,0.63,6,215,5,0,0,sales,low,0,1
9247,0.27,0.55,5,121,3,1,0,sales,low,0,1
9248,0.97,0.96,3,212,3,0,0,sales,low,0,1
9249,0.52,0.93,2,271,3,0,0,sales,low,0,1
9250,0.98,0.89,3,186,2,0,0,sales,low,0,1
9251,0.96,0.95,4,265,2,0,0,sales,low,0,1
9252,0.28,0.92,3,151,3,0,0,sales,low,0,1
9253,0.65,0.55,5,206,3,0,0,sales,low,0,1
9254,0.59,0.63,4,153,3,1,0,sales,low,0,1
9256,0.71,0.48,3,161,3,0,0,sales,low,0,1
9257,0.83,0.84,2,149,3,0,0,sales,low,0,1
9258,0.95,0.94,2,269,4,1,0,sales,low,0,1
9259,0.73,0.49,3,248,3,0,0,sales,low,0,1
9260,0.81,0.75,4,243,2,0,0,sales,low,0,1
9261,0.71,0.44,2,207,4,0,0,sales,low,0,1
9262,0.8,0.56,6,111,6,0,0,sales,low,0,1
9264,0.41,0.7,2,151,3,1,0,accounting,low,0,1
9265,0.51,0.84,4,224,2,0,0,accounting,medium,0,2
9266,0.49,0.57,4,146,4,0,0,hr,medium,0,2
9267,0.76,0.55,4,163,2,1,0,hr,medium,0,2
9268,0.57,0.69,4,255,3,0,0,hr,medium,0,2
9269,0.54,0.48,6,196,2,0,0,hr,medium,0,2
9270,0.68,0.74,3,227,2,0,0,technical,medium,0,2
9271,0.7,0.5,3,251,2,0,0,technical,medium,0,2
9272,0.77,0.87,4,209,3,0,0,technical,medium,0,2
9273,0.95,0.51,3,254,4,0,0,technical,medium,0,2
9274,0.5,0.64,3,249,2,1,0,technical,low,0,1
9275,0.99,0.53,4,131,3,1,0,technical,low,0,1
9277,0.83,0.66,3,239,3,0,0,technical,low,0,1
9278,0.64,0.81,3,225,3,1,0,technical,low,0,1
9280,0.83,0.71,3,254,2,0,0,technical,low,0,1
9281,0.93,0.73,4,156,2,0,0,support,low,0,1
9282,0.32,0.64,3,151,3,0,0,support,low,0,1
9283,0.12,0.9,3,200,3,0,0,support,low,0,1
9285,0.57,0.74,3,257,2,0,0,support,low,0,1
9286,0.25,0.75,5,194,5,1,0,support,low,0,1
9287,0.98,0.56,3,139,2,1,0,support,low,0,1
9288,0.81,0.51,3,273,2,1,0,support,low,0,1
9289,0.94,0.63,5,261,3,0,0,support,low,0,1
9291,0.77,0.4,4,207,5,0,0,support,low,0,1
9292,0.57,0.65,4,265,3,0,0,technical,low,0,1
9293,0.18,0.96,5,208,6,0,0,technical,medium,0,2
9294,0.67,0.71,4,159,2,1,0,technical,medium,0,2
9295,0.35,0.47,4,151,6,0,0,management,medium,0,2
9298,0.9,0.58,3,264,3,0,0,IT,medium,0,2
9299,0.58,0.49,3,135,2,0,0,IT,medium,0,2
9300,0.64,0.56,3,238,2,0,0,IT,medium,0,2
9301,0.91,0.79,4,166,3,0,0,product_mng,medium,0,2
9302,0.59,0.51,3,156,3,0,0,product_mng,medium,0,2
9304,0.76,0.85,3,204,2,1,0,product_mng,medium,0,2
9305,0.51,0.69,3,135,3,0,0,IT,medium,0,2
9306,0.54,0.55,4,252,3,0,0,RandD,medium,0,2
9307,0.67,0.93,5,254,3,1,0,RandD,medium,0,2
9308,0.68,0.44,5,165,3,0,0,RandD,medium,0,2
9309,0.97,0.58,3,200,2,0,0,RandD,medium,0,2
9310,0.5,0.74,3,155,3,0,0,RandD,medium,0,2
9311,0.81,0.52,3,162,3,0,0,marketing,medium,0,2
9312,0.77,0.73,4,159,3,1,0,sales,medium,0,2
9316,0.91,0.52,4,172,4,1,0,management,high,0,3
9317,0.77,0.65,3,187,3,0,0,marketing,low,0,1
9318,0.79,0.98,4,185,2,0,0,marketing,medium,0,2
9319,0.82,0.51,5,232,3,0,0,marketing,medium,0,2
9320,0.89,0.96,5,260,3,0,0,sales,low,0,1
9321,0.83,0.62,4,218,3,0,0,sales,low,0,1
9322,0.72,0.7,4,217,3,0,0,sales,low,0,1
9324,1.0,0.89,3,189,3,0,0,sales,low,0,1
9325,0.57,0.66,4,158,2,0,0,sales,low,0,1
9326,0.55,0.54,5,168,2,0,0,sales,low,0,1
9327,0.47,0.7,4,134,3,0,0,sales,low,0,1
9328,0.95,0.77,4,213,3,1,0,sales,low,0,1
9329,0.29,0.57,5,149,3,0,0,sales,low,0,1
9330,0.71,0.5,3,201,2,0,0,sales,low,0,1
9331,0.89,0.68,4,146,3,0,0,sales,low,0,1
9332,0.81,0.97,4,212,2,0,0,sales,low,0,1
9333,0.72,0.64,4,140,2,0,0,sales,low,0,1
9334,1.0,0.85,4,156,3,0,0,sales,low,0,1
9335,0.79,0.49,4,163,3,0,0,sales,high,0,3
9337,0.97,0.66,4,218,3,0,0,sales,high,0,3
9338,0.61,0.59,3,157,2,0,0,sales,high,0,3
9339,0.71,0.89,3,222,3,0,0,accounting,low,0,1
9341,0.77,0.73,5,263,2,0,0,accounting,high,0,3
9343,0.92,0.76,4,258,2,0,0,hr,medium,0,2
9344,0.99,0.92,5,213,2,0,0,hr,high,0,3
9345,0.86,0.73,3,159,3,0,0,hr,medium,0,2
9346,0.78,0.66,4,156,3,1,0,technical,low,0,1
9347,0.85,0.66,3,235,3,0,0,technical,low,0,1
9348,0.38,0.6,4,190,2,0,0,technical,low,0,1
9349,0.63,0.93,4,238,2,0,0,technical,low,0,1
9350,0.66,0.72,4,137,3,0,0,technical,low,0,1
9351,0.19,0.79,5,171,3,1,0,technical,low,0,1
9352,0.63,0.59,4,249,2,0,0,technical,low,0,1
9353,0.32,0.74,6,205,3,0,0,technical,low,0,1
9354,0.73,0.55,3,149,3,0,0,technical,low,0,1
9355,0.75,0.89,4,139,3,0,0,technical,low,0,1
9357,0.77,0.61,4,181,2,0,0,support,low,0,1
9358,0.83,0.8,4,150,3,0,0,support,low,0,1
9359,0.75,0.49,4,246,3,0,0,support,low,0,1
9360,0.97,0.54,3,271,3,0,0,support,medium,0,2
9361,0.75,0.55,5,204,3,0,0,support,low,0,1
9362,0.66,0.84,3,170,4,0,0,support,low,0,1
9364,0.77,0.98,2,226,3,0,0,support,low,0,1
9366,0.85,0.59,2,264,2,0,0,support,low,0,1
9369,0.32,0.74,3,211,3,0,0,technical,low,0,1
9370,0.77,0.51,4,141,3,1,0,technical,low,0,1
9371,0.77,0.83,5,197,4,0,0,management,high,0,3
9372,0.93,0.87,3,154,3,1,0,IT,low,0,1
9373,0.22,0.74,5,178,5,0,0,IT,low,0,1
9374,0.24,0.89,5,169,4,0,0,IT,low,0,1
9376,0.61,0.5,3,231,3,0,0,IT,high,0,3
9377,0.6,0.91,4,185,3,1,0,product_mng,low,0,1
9379,0.94,0.62,3,147,3,0,0,product_mng,low,0,1
9381,0.51,0.73,5,241,3,0,0,IT,low,0,1
9382,0.55,0.92,3,151,3,0,0,RandD,medium,0,2
9386,0.23,0.56,5,169,5,0,0,RandD,medium,0,2
9387,0.78,0.56,3,271,4,0,0,marketing,medium,0,2
9389,0.51,0.41,2,164,4,0,0,sales,medium,0,2
9391,0.66,0.57,4,220,2,1,0,support,medium,0,2
9392,0.62,0.63,5,153,6,0,0,technical,medium,0,2
9393,0.5,0.97,2,252,4,0,0,management,medium,0,2
9394,0.96,0.94,3,182,3,0,0,marketing,high,0,3
9397,0.47,0.39,6,215,5,0,0,sales,medium,0,2
9398,0.49,0.83,3,172,2,0,0,sales,medium,0,2
9399,0.92,0.62,3,264,2,0,0,sales,medium,0,2
9400,0.24,0.39,5,158,2,0,0,sales,medium,0,2
9401,0.61,0.58,4,142,4,0,0,sales,medium,0,2
9403,0.88,0.66,4,275,3,0,0,sales,medium,0,2
9405,0.68,0.54,4,165,4,0,0,sales,high,0,3
9408,0.94,0.84,5,240,3,0,0,sales,low,0,1
9409,0.58,0.88,4,255,3,0,0,sales,high,0,3
9412,0.61,0.86,3,238,2,0,0,sales,low,0,1
9413,0.65,0.63,3,137,3,0,0,sales,high,0,3
9414,0.67,0.63,3,270,5,0,0,sales,low,0,1
9415,0.64,0.62,4,145,3,1,0,sales,low,0,1
9416,0.25,0.76,6,182,3,0,0,accounting,low,0,1
9417,0.13,0.62,3,264,6,0,0,accounting,low,0,1
9418,0.14,0.89,3,212,6,0,0,accounting,low,0,1
9419,0.74,0.51,5,198,3,0,0,hr,low,0,1
9420,0.8,0.81,5,200,3,0,0,hr,low,0,1
9423,0.91,0.53,4,212,3,0,0,technical,low,0,1
9426,0.57,0.99,3,100,4,1,0,technical,low,0,1
9427,0.51,0.58,2,218,2,1,0,technical,low,0,1
9428,0.98,0.54,4,178,3,0,0,technical,low,0,1
9429,0.85,0.83,4,219,3,0,0,technical,low,0,1
9430,0.73,0.56,5,239,3,0,0,technical,low,0,1
9431,0.97,0.9,3,255,2,0,0,technical,low,0,1
9433,0.31,0.38,3,173,2,0,0,technical,low,0,1
9434,0.49,0.77,3,147,3,0,0,support,low,0,1
9435,0.81,0.44,4,166,4,1,0,support,low,0,1
9437,0.69,0.56,5,271,3,0,0,support,low,0,1
9438,0.7,0.74,3,253,4,1,0,support,low,0,1
9440,0.54,0.71,2,194,2,0,0,support,low,0,1
9441,0.57,0.49,2,237,2,0,0,support,low,0,1
9442,0.78,0.9,4,238,2,0,0,support,low,0,1
9444,0.57,0.83,5,189,3,0,0,support,low,0,1
9446,0.97,0.58,4,159,3,0,0,technical,low,0,1
9448,0.69,0.83,5,225,3,0,0,management,low,0,1
9449,0.97,0.91,2,112,5,0,0,IT,low,0,1
9450,0.4,0.59,3,111,4,1,0,IT,low,0,1
9453,0.49,0.95,2,181,4,1,0,IT,low,0,1
9454,0.56,0.66,3,139,2,0,0,product_mng,low,0,1
9455,0.99,0.78,2,177,4,0,0,product_mng,low,0,1
9456,0.49,0.88,4,270,3,0,0,product_mng,low,0,1
9457,0.53,0.69,4,135,3,0,0,product_mng,low,0,1
9460,0.65,0.9,3,163,3,1,0,marketing,medium,0,2
9461,0.45,0.66,2,236,3,0,0,marketing,medium,0,2
9462,0.98,0.91,3,264,4,1,0,marketing,medium,0,2
9463,0.9,0.74,3,185,2,0,0,marketing,medium,0,2
9465,0.52,0.99,4,253,3,0,0,marketing,medium,0,2
9468,0.66,0.56,5,202,3,0,0,support,medium,0,2
9469,0.84,0.54,5,186,2,0,0,technical,medium,0,2
9472,0.52,0.74,3,160,2,0,0,marketing,high,0,3
9476,0.98,0.84,3,139,2,0,0,sales,medium,0,2
9477,0.8,0.84,3,251,3,0,0,sales,medium,0,2
9478,0.18,0.48,4,176,4,1,0,sales,low,0,1
9479,0.37,0.72,2,163,3,0,0,sales,low,0,1
9480,0.97,0.86,3,257,4,0,0,sales,low,0,1
9481,0.56,0.68,4,159,3,0,0,sales,low,0,1
9484,0.36,0.78,6,151,3,0,0,sales,low,0,1
9486,0.42,0.86,3,160,4,1,0,sales,low,0,1
9487,0.96,0.66,3,155,2,0,0,sales,low,0,1
9488,0.62,0.78,5,250,6,0,0,sales,low,0,1
9489,0.78,0.96,2,174,3,0,0,sales,low,0,1
9490,0.93,0.89,3,262,2,0,0,sales,low,0,1
9492,0.45,0.42,4,140,2,0,0,sales,low,0,1
9494,0.57,0.55,3,264,2,0,0,accounting,medium,0,2
9495,0.77,0.51,2,254,5,0,0,accounting,medium,0,2
9496,0.6,0.98,4,205,4,0,0,hr,medium,0,2
9497,0.25,0.94,6,199,4,0,0,hr,medium,0,2
9498,0.59,0.43,3,171,3,0,0,hr,medium,0,2
9499,0.29,0.57,5,98,5,0,0,hr,medium,0,2
9501,0.91,0.94,4,264,4,0,0,technical,low,0,1
9502,0.78,0.65,3,176,2,0,0,technical,low,0,1
9503,0.73,0.76,2,166,3,0,0,technical,low,0,1
9505,0.65,0.82,4,257,3,0,0,technical,low,0,1
9506,0.25,0.87,3,265,4,0,0,technical,low,0,1
9507,0.5,0.63,5,167,2,0,0,technical,low,0,1
9508,0.53,0.58,4,134,2,0,0,technical,low,0,1
9509,0.57,0.76,2,176,3,0,0,technical,low,0,1
9511,0.94,0.77,3,201,3,0,0,support,low,0,1
9513,0.47,0.57,3,97,4,0,0,support,low,0,1
9515,0.9,0.87,3,220,3,0,0,support,low,0,1
9516,0.54,0.46,2,98,4,0,0,support,low,0,1
9518,0.95,0.87,3,201,3,0,0,support,low,0,1
9519,0.52,0.71,3,151,3,0,0,support,low,0,1
9522,0.8,0.85,5,253,3,1,0,technical,low,0,1
9523,0.52,0.57,3,183,2,0,0,technical,low,0,1
9527,0.45,0.87,2,268,4,1,0,IT,low,0,1
9530,0.51,0.88,5,225,2,1,0,IT,low,0,1
9533,0.85,0.86,3,179,3,0,0,product_mng,low,0,1
9534,0.29,0.85,4,211,2,0,0,product_mng,low,0,1
9535,0.96,0.5,3,217,2,1,0,IT,low,0,1
9536,0.9,0.68,3,135,3,0,0,RandD,low,0,1
9537,0.28,0.94,6,167,3,1,0,RandD,low,0,1
9538,0.93,0.98,4,189,3,0,0,RandD,medium,0,2
9540,0.97,0.76,3,193,3,0,0,RandD,medium,0,2
9541,0.71,0.55,4,273,3,1,0,RandD,medium,0,2
9546,0.34,0.49,4,149,3,0,0,technical,medium,0,2
9547,0.95,0.95,4,137,4,0,0,management,medium,0,2
9549,0.61,0.37,4,165,6,0,0,marketing,medium,0,2
9553,0.69,0.67,4,141,3,0,0,sales,medium,0,2
9554,0.5,0.65,4,266,3,1,0,sales,medium,0,2
9555,0.62,0.68,3,134,2,0,0,sales,medium,0,2
9556,0.76,0.55,4,147,3,0,0,sales,low,0,1
9557,0.97,0.88,4,237,4,0,0,sales,low,0,1
9558,0.78,0.57,5,114,4,0,0,sales,low,0,1
9559,0.81,0.89,4,166,2,1,0,sales,low,0,1
9560,0.15,0.95,4,173,5,1,0,sales,low,0,1
9562,0.8,0.5,3,219,3,0,0,sales,low,0,1
9563,0.76,0.74,3,173,2,0,0,sales,low,0,1
9565,0.75,0.75,5,133,2,0,0,sales,low,0,1
9566,0.94,0.49,4,220,3,0,0,sales,low,0,1
9567,0.93,0.59,5,158,3,0,0,sales,low,0,1
9568,0.96,0.92,3,182,4,0,0,sales,low,0,1
9572,0.65,0.48,4,144,3,0,0,accounting,low,0,1
9573,0.59,0.79,2,195,3,0,0,hr,low,0,1
9576,0.62,0.55,4,137,3,1,0,hr,medium,0,2
9577,0.24,0.58,3,184,5,1,0,technical,medium,0,2
9578,0.66,0.87,4,139,3,0,0,technical,medium,0,2
9579,0.55,0.95,4,249,4,0,0,technical,medium,0,2
9580,0.91,0.66,3,168,3,0,0,technical,medium,0,2
9581,0.59,0.51,2,145,5,0,0,technical,medium,0,2
9582,0.74,0.54,5,221,3,0,0,technical,medium,0,2
9583,0.43,0.51,2,123,3,0,0,technical,medium,0,2
9585,0.46,0.54,3,183,4,0,0,technical,medium,0,2
9587,0.96,1.0,4,167,2,1,0,technical,low,0,1
9589,0.82,0.74,3,256,3,1,0,support,medium,0,2
9590,0.24,0.65,3,143,4,0,0,support,medium,0,2
9591,0.69,0.71,3,241,3,0,0,support,medium,0,2
9593,0.53,0.7,4,155,5,1,0,support,low,0,1
9594,0.65,0.77,2,248,3,0,0,support,low,0,1
9595,0.57,0.53,3,162,3,0,0,support,low,0,1
9596,0.6,0.5,4,137,3,0,0,support,low,0,1
9597,0.79,0.55,5,242,2,0,0,support,low,0,1
9600,0.5,0.8,3,234,3,0,0,technical,low,0,1
9601,0.8,0.76,4,135,2,0,0,technical,low,0,1
9602,0.61,0.79,5,269,2,0,0,management,low,0,1
9604,0.77,0.86,3,101,5,0,0,IT,low,0,1
9605,0.7,0.52,5,200,2,1,0,IT,low,0,1
9606,0.55,0.87,3,241,4,0,0,IT,low,0,1
9609,0.56,0.99,4,270,2,0,0,product_mng,low,0,1
9610,0.99,0.81,4,246,3,1,0,product_mng,low,0,1
9611,0.57,0.66,4,151,2,0,0,product_mng,low,0,1
9612,1.0,0.84,3,227,3,0,0,IT,low,0,1
9615,0.76,0.48,5,173,3,0,0,accounting,high,0,3
9616,0.95,0.55,5,134,3,0,0,IT,medium,0,2
9617,0.81,0.65,3,195,2,0,0,IT,medium,0,2
9618,0.8,0.65,3,264,4,0,0,management,high,0,3
9619,0.72,0.57,3,203,2,1,0,marketing,medium,0,2
9620,0.68,0.65,3,243,2,0,0,sales,medium,0,2
9621,0.21,0.61,6,159,5,1,0,accounting,medium,0,2
9622,0.46,0.4,3,145,2,0,0,support,medium,0,2
9623,0.8,0.7,3,238,2,0,0,technical,medium,0,2
9625,0.58,0.57,5,205,2,0,0,marketing,high,0,3
9626,0.91,1.0,4,211,3,0,0,marketing,low,0,1
9627,0.63,0.67,5,169,2,0,0,marketing,medium,0,2
9629,0.87,0.67,5,143,3,0,0,sales,medium,0,2
9630,0.22,0.53,5,160,4,1,0,sales,medium,0,2
9631,0.95,0.65,5,142,2,1,0,sales,low,0,1
9632,0.18,0.5,4,169,4,0,0,sales,low,0,1
9633,0.87,0.63,5,214,3,0,0,sales,low,0,1
9634,0.23,0.84,5,131,5,0,0,sales,low,0,1
9635,0.93,0.69,3,213,4,0,0,sales,low,0,1
9637,0.68,0.55,4,169,3,1,0,sales,low,0,1
9638,0.76,0.71,4,156,3,0,0,sales,low,0,1
9641,0.64,0.55,3,201,2,0,0,sales,low,0,1
9643,0.51,0.5,5,242,2,0,0,sales,low,0,1
9644,0.69,0.66,3,113,4,0,0,sales,low,0,1
9645,0.85,0.6,3,251,2,0,0,sales,low,0,1
9646,0.55,0.89,6,99,3,0,0,sales,low,0,1
9649,0.61,0.46,4,172,3,0,0,accounting,low,0,1
9651,0.58,0.79,4,196,3,1,0,hr,low,0,1
9653,0.53,0.64,2,109,3,0,0,hr,medium,0,2
9656,0.6,0.72,3,181,2,0,0,technical,medium,0,2
9657,0.93,0.44,5,190,5,0,0,technical,medium,0,2
9658,0.58,0.49,2,107,3,0,0,technical,medium,0,2
9659,0.61,0.96,4,161,3,1,0,technical,medium,0,2
9660,0.74,0.71,4,243,3,0,0,technical,medium,0,2
9661,0.88,0.91,3,157,2,0,0,technical,medium,0,2
9662,0.94,0.8,6,147,3,0,0,technical,medium,0,2
9664,0.73,0.52,3,274,2,0,0,technical,high,0,3
9665,0.9,0.68,4,204,4,1,0,support,low,0,1
9666,0.97,0.49,3,199,2,0,0,support,medium,0,2
